metric_name,value,timestamp,request,request_id,rejection_reason,rejection_time,vehicle_id,assignment_time,request_origin,request_destination,origin_stop,destination_stop,estimated_pickup_time,estimated_dropoff_time,waiting_time_mins,in_vehicle_time_mins,passenger_id,origin,stop_id,destination
request.received,1.0,2024-10-24 19:26:24,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'bf280677-969d-4eff-9f6f-e9c62c2209c5', 'lat': 37.210498321431075, 'lon': 126.81994391860832}, 'estimated_price': None, 'id': 'R541', 'origin': {'id': 'ed639e23-dbc6-47bf-b5ad-c2684dbd7091', 'lat': 37.203688355983786, 'lon': 126.84345297301898}, 'passenger_id': 'P541', 'request_time': '2024-10-24T19:26:24', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
passenger.walk_time_from_destination_stop,10.751020408163265,2024-10-24 19:26:25,,,,,,,,,,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",,,,,P532,,,"{'id': 'ef3529be-a3fd-48f8-8753-c2f7e12cb6bc', 'lat': 37.20388403311813, 'lon': 126.83989121468032}"
passenger.walk_time_to_origin_stop,35.714285714285715,2024-10-24 19:26:26,,R540,,,,,,,"{'id': 'c176760f-4531-44c1-830e-47be1e750a11', 'lat': 37.20211565, 'lon': 126.8321145}",,,,,,P540,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:33:43.417842', 'current_load': 0.0, 'id': 'c471780b-a25e-481c-8772-9c5ce4ef70bf', 'location': {'id': 'c176760f-4531-44c1-830e-47be1e750a11', 'lat': 37.20211565, 'lon': 126.8321145}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T10:20:17', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:33:43.417843'}",,
request.assigned,1.0,2024-10-24 19:26:27,,R541,,,vehicle_8,2024-10-24T19:26:27,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}","{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}","{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}",2024-10-24T19:29:08.627086,2024-10-24T19:35:09.658215,0.7111073,8.810970252513272,,,,
passenger.walk_time_from_destination_stop,105.31428571428572,2024-10-24 19:26:28,,,,,,,,,,"{'id': '96059ecb-366e-49db-a059-d1a5bac08141', 'lat': 37.20176147, 'lon': 126.8316039}",,,,,P536,,,"{'id': '4f88ac0b-ada8-4a60-8cb8-f5cd615d01d9', 'lat': 37.20166828934383, 'lon': 126.8330451270285}"
passenger.walk_time_to_origin_stop,96.70051020408165,2024-10-24 19:27:09,,R539,,,,,,,"{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}",,,,,,P539,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:42.759777', 'current_load': 0.0, 'id': 'aa733a41-8914-4d70-970f-c65b38db0bca', 'location': {'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:01:57', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:42.759778'}",,
vehicle.occupied_distance,3224.9670626016346,2024-10-24 19:27:11,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:27:11,,,,,vehicle_7,,,,,,,,,,,,,
passenger.ride_time,737.0,2024-10-24 19:27:12,,,,,vehicle_7,,,,,,,,,,P533,,,
request.received,1.0,2024-10-24 19:27:37,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '5ecf5670-cc3e-4cbe-a293-196d90c757a5', 'lat': 37.21343579621176, 'lon': 126.8318437342094}, 'estimated_price': None, 'id': 'R543', 'origin': {'id': '54e9e435-f05d-445b-b499-76b613047f17', 'lat': 37.21111998541983, 'lon': 126.82346147906772}, 'passenger_id': 'P543', 'request_time': '2024-10-24T19:27:37', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:27:40,,R543,,,vehicle_2,2024-10-24T19:27:40,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '2bc44e47-92df-414c-ab3a-7c9791cd01b1', 'lat': 37.21335048, 'lon': 126.8325756}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '2bc44e47-92df-414c-ab3a-7c9791cd01b1', 'lat': 37.21335048, 'lon': 126.8325756}",2024-10-24T19:28:24.911508,2024-10-24T19:31:51.793350,0.40420540000000005,4.296555833843399,,,,
passenger.walk_time_to_origin_stop,22.65918367346939,2024-10-24 19:28:04,,R543,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,,P543,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.977105', 'current_load': 0.0, 'id': 'a46a991c-d705-4052-9100-dc36a80eacb7', 'location': {'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:06:17', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.977106'}",,
vehicle.empty_distance,1336.955426819506,2024-10-24 19:28:12,,,,,vehicle_5,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:28:12,,,,,vehicle_5,,,,,,,,,,,,,
passenger.wait_time,64.0,2024-10-24 19:28:13,,R539,,,vehicle_5,,,,,,,,,,P539,,aa733a41-8914-4d70-970f-c65b38db0bca,
vehicle.empty_distance,1194.2866538696412,2024-10-24 19:28:13,,,,,vehicle_9,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:28:13,,,,,vehicle_9,,,,,,,,,,,,,
passenger.wait_time,108.0,2024-10-24 19:28:14,,R540,,,vehicle_9,,,,,,,,,,P540,,c471780b-a25e-481c-8772-9c5ce4ef70bf,
vehicle.empty_distance,382.4428622474689,2024-10-24 19:28:26,,,,,vehicle_2,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:28:26,,,,,vehicle_2,,,,,,,,,,,,,
passenger.wait_time,23.0,2024-10-24 19:28:27,,R543,,,vehicle_2,,,,,,,,,,P543,,a46a991c-d705-4052-9100-dc36a80eacb7,
passenger.walk_time_to_origin_stop,120.96064791666922,2024-10-24 19:28:29,,R541,,,,,,,"{'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}",,,,,,P541,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:48.809419', 'current_load': 0.0, 'id': '17f1a065-8d53-422c-a56d-86dc0895aa0e', 'location': {'id': 'f4eef797-7cc8-40d9-be19-879390c36e58', 'lat': 37.20379645, 'lon': 126.8407795}, 'metadata': {'area_id': 'area_3720_12684', 'creation_time': '2024-10-24T07:13:40', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:48.809420'}",,
passenger.walk_time_from_destination_stop,110.2938775510204,2024-10-24 19:29:03,,,,,,,,,,"{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}",,,,,P533,,,"{'id': 'd8093ed5-6d36-4ccf-be7a-b2ba109c886e', 'lat': 37.20968838585589, 'lon': 126.83150664193352}"
vehicle.empty_distance,1354.6836295810433,2024-10-24 19:29:10,,,,,vehicle_8,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:29:10,,,,,vehicle_8,,,,,,,,,,,,,
passenger.wait_time,42.0,2024-10-24 19:29:11,,R541,,,vehicle_8,,,,,,,,,,P541,,17f1a065-8d53-422c-a56d-86dc0895aa0e,
vehicle.empty_distance,1076.726714150594,2024-10-24 19:29:22,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:29:22,,,,,vehicle_7,,,,,,,,,,,,,
passenger.wait_time,470.0,2024-10-24 19:29:23,,R538,,,vehicle_7,,,,,,,,,,P538,,aa733a41-8914-4d70-970f-c65b38db0bca,
vehicle.occupied_distance,901.1485763610566,2024-10-24 19:30:02,,,,,vehicle_5,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:30:02,,,,,vehicle_5,,,,,,,,,,,,,
passenger.ride_time,110.0,2024-10-24 19:30:03,,,,,vehicle_5,,,,,,,,,,P539,,,
request.received,1.0,2024-10-24 19:30:36,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'd7522beb-f455-40d8-bac2-53c8543df95a', 'lat': 37.21478529789641, 'lon': 126.82888042014132}, 'estimated_price': None, 'id': 'R545', 'origin': {'id': 'accf7ef6-2fc7-4555-b18a-f2005ebc2683', 'lat': 37.21434967164795, 'lon': 126.83144286707942}, 'passenger_id': 'P545', 'request_time': '2024-10-24T19:30:36', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.received,1.0,2024-10-24 19:30:38,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'c7110f31-dc0d-4e90-93c9-3cbb29090fdc', 'lat': 37.2025849854106, 'lon': 126.8323731558383}, 'estimated_price': None, 'id': 'R546', 'origin': {'id': '3562f487-c297-4428-b48b-a7be4c8f62e8', 'lat': 37.205568284272054, 'lon': 126.83435321744028}, 'passenger_id': 'P546', 'request_time': '2024-10-24T19:30:38', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:30:39,,R545,,,vehicle_2,2024-10-24T19:30:39,"{'id': '36bc6bbd-f15d-4de2-ab28-5678ee882db6', 'lat': 37.21404118, 'lon': 126.8322393}","{'id': '8170caaa-e167-48c2-963d-d69072ed7f71', 'lat': 37.21493992, 'lon': 126.8300947}","{'id': '36bc6bbd-f15d-4de2-ab28-5678ee882db6', 'lat': 37.21404118, 'lon': 126.8322393}","{'id': '8170caaa-e167-48c2-963d-d69072ed7f71', 'lat': 37.21493992, 'lon': 126.8300947}",2024-10-24T19:32:31.803775,2024-10-24T19:34:37.137541,0.8227585000000001,2.0888961,,,,
request.assigned,1.0,2024-10-24 19:30:41,,R546,,,vehicle_7,2024-10-24T19:30:41,"{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}","{'id': '88ee547c-c497-41c8-ac69-70628a5bcebc', 'lat': 37.20223371, 'lon': 126.8322847}","{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}","{'id': '88ee547c-c497-41c8-ac69-70628a5bcebc', 'lat': 37.20223371, 'lon': 126.8322847}",2024-10-24T19:34:36.200494,2024-10-24T19:35:12.638248,1.4776102666666666,0.6072959,,,,
request.received,1.0,2024-10-24 19:31:10,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'ab93eb28-49b8-4576-b485-5fc7e9ed7254', 'lat': 37.21063780916372, 'lon': 126.81713124485783}, 'estimated_price': None, 'id': 'R547', 'origin': {'id': 'a2d71046-ea22-4fb4-a3e6-707e08b96544', 'lat': 37.19940472805591, 'lon': 126.82951131849106}, 'passenger_id': 'P547', 'request_time': '2024-10-24T19:31:10', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:31:13,,R547,,,vehicle_1,2024-10-24T19:31:13,"{'id': '011662a2-688a-454c-839c-a1382022a967', 'lat': 37.20027284, 'lon': 126.8294611}","{'id': '6dbb35a0-8487-41c8-b302-d9d5d04335d0', 'lat': 37.20896206, 'lon': 126.8186337}","{'id': '011662a2-688a-454c-839c-a1382022a967', 'lat': 37.20027284, 'lon': 126.8294611}","{'id': '6dbb35a0-8487-41c8-b302-d9d5d04335d0', 'lat': 37.20896206, 'lon': 126.8186337}",2024-10-24T19:31:42.675774,2024-10-24T19:34:38.845361,0.17705371666666667,3.530756015911972,,,,
passenger.walk_time_to_origin_stop,21.052551020408163,2024-10-24 19:31:36,,R547,,,,,,,"{'id': '011662a2-688a-454c-839c-a1382022a967', 'lat': 37.20027284, 'lon': 126.8294611}",,,,,,P547,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:44.581854', 'current_load': 0.0, 'id': '9d636a9c-c046-44f3-8daf-c4a836c069a4', 'location': {'id': '011662a2-688a-454c-839c-a1382022a967', 'lat': 37.20027284, 'lon': 126.8294611}, 'metadata': {'area_id': 'area_3720_12682', 'creation_time': '2024-10-24T07:09:18', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:44.581855'}",,
vehicle.empty_distance,255.5291973033323,2024-10-24 19:31:44,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:31:44,,,,,vehicle_1,,,,,,,,,,,,,
passenger.wait_time,9.0,2024-10-24 19:31:45,,R547,,,vehicle_1,,,,,,,,,,P547,,9d636a9c-c046-44f3-8daf-c4a836c069a4,
passenger.walk_time_to_origin_stop,65.43826530612245,2024-10-24 19:31:46,,R545,,,,,,,"{'id': '36bc6bbd-f15d-4de2-ab28-5678ee882db6', 'lat': 37.21404118, 'lon': 126.8322393}",,,,,,P545,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:34:05.291646', 'current_load': 0.0, 'id': '0fbd973d-83c0-4e33-bf8d-0be0daeb6698', 'location': {'id': '36bc6bbd-f15d-4de2-ab28-5678ee882db6', 'lat': 37.21404118, 'lon': 126.8322393}, 'metadata': {'area_id': 'area_3721_12683', 'creation_time': '2024-10-24T11:44:38', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:34:05.291647'}",,
request.received,1.0,2024-10-24 19:31:54,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'cd816051-bf33-4d81-bc28-4d4245afbec5', 'lat': 37.212965466381064, 'lon': 126.83305339963184}, 'estimated_price': None, 'id': 'R548', 'origin': {'id': '887f7f64-26ab-4e0f-b244-480eb92e6a4d', 'lat': 37.21223571037621, 'lon': 126.82228281619}, 'passenger_id': 'P548', 'request_time': '2024-10-24T19:31:54', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:31:57,,R548,,,vehicle_9,2024-10-24T19:31:57,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '2bc44e47-92df-414c-ab3a-7c9791cd01b1', 'lat': 37.21335048, 'lon': 126.8325756}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '2bc44e47-92df-414c-ab3a-7c9791cd01b1', 'lat': 37.21335048, 'lon': 126.8325756}",2024-10-24T19:32:31.659647,2024-10-24T19:36:03.541489,0.18582405,3.5313640333333334,,,,
request.received,1.0,2024-10-24 19:31:59,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '58b3b474-90dd-440b-91a2-664cb5528255', 'lat': 37.212507513805114, 'lon': 126.8219855957448}, 'estimated_price': None, 'id': 'R549', 'origin': {'id': '747ca2fb-7967-417d-993e-0c1c97745b2b', 'lat': 37.2084666739788, 'lon': 126.83748646984311}, 'passenger_id': 'P549', 'request_time': '2024-10-24T19:31:59', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:32:02,,R549,,,vehicle_4,2024-10-24T19:32:02,"{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}","{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}","{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",2024-10-24T19:33:22.864386,2024-10-24T19:37:13.478506,0.15514623333333333,5.291308443177557,,,,
passenger.walk_time_from_destination_stop,125.85816326530616,2024-10-24 19:32:09,,,,,,,,,,"{'id': '8170caaa-e167-48c2-963d-d69072ed7f71', 'lat': 37.21493992, 'lon': 126.8300947}",,,,,P539,,,"{'id': 'f4fff321-e9db-4b4b-b850-7bcfca45e3b1', 'lat': 37.21381229438532, 'lon': 126.82956684761656}"
passenger.walk_time_to_origin_stop,25.510204081632654,2024-10-24 19:32:24,,R548,,,,,,,"{'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}",,,,,,P548,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.977105', 'current_load': 0.0, 'id': 'a46a991c-d705-4052-9100-dc36a80eacb7', 'location': {'id': '191889bb-b4c6-4faa-8963-40ffa58baddd', 'lat': 37.21165242, 'lon': 126.82288}, 'metadata': {'area_id': 'area_3721_12682', 'creation_time': '2024-10-24T07:06:17', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.977106'}",,
request.received,1.0,2024-10-24 19:32:25,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '323c497a-4133-47b9-86c6-66902a6877c1', 'lat': 37.20705956001678, 'lon': 126.83396229985988}, 'estimated_price': None, 'id': 'R550', 'origin': {'id': '0cf712f8-b76b-43f4-9435-9c70e3a25d70', 'lat': 37.20030515991934, 'lon': 126.82789946448646}, 'passenger_id': 'P550', 'request_time': '2024-10-24T19:32:25', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 19:32:27,,R550,no_viable_origin_stops,2024-10-24T19:32:27,,,,,,,,,,,,,,
request.received,1.0,2024-10-24 19:32:30,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '17a334cd-a8a8-443d-bc48-32f643e22459', 'lat': 37.211866574835305, 'lon': 126.82103625447152}, 'estimated_price': None, 'id': 'R551', 'origin': {'id': '7911416b-e8b0-4417-a2fa-26d2508e2b3a', 'lat': 37.20989084309278, 'lon': 126.83624505188328}, 'passenger_id': 'P551', 'request_time': '2024-10-24T19:32:30', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:32:33,,R551,,,vehicle_9,2024-10-24T19:32:33,"{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}","{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}","{'id': '345c63a9-2365-4318-bffc-96fec2a28b53', 'lat': 37.21141554, 'lon': 126.8222724}",2024-10-24T19:35:54.785666,2024-10-24T19:40:07.278549,1.9855774333333334,4.208214716666666,,,,
passenger.walk_time_to_origin_stop,148.54387755102044,2024-10-24 19:33:11,,R546,,,,,,,"{'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}",,,,,,P546,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:53.161383', 'current_load': 0.0, 'id': '243c4526-5cc4-4c1d-be41-c352c44d81db', 'location': {'id': '2d3fca8e-427b-4f05-a4c8-cffc5aee58c2', 'lat': 37.20434855, 'lon': 126.833796}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:26:59', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:53.161384'}",,
vehicle.occupied_distance,1274.2832408254014,2024-10-24 19:33:14,,,,,vehicle_7,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:33:14,,,,,vehicle_7,,,,,,,,,,,,,
passenger.ride_time,232.0,2024-10-24 19:33:15,,,,,vehicle_7,,,,,,,,,,P538,,,
passenger.walk_time_to_origin_stop,73.55561224489797,2024-10-24 19:33:17,,R549,,,,,,,"{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}",,,,,,P549,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:50.828793', 'current_load': 0.0, 'id': '7535f6f8-189a-4cd1-a6db-b25bf9ae63eb', 'location': {'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:19:45', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:50.828794'}",,
vehicle.empty_distance,681.9303370984749,2024-10-24 19:33:24,,,,,vehicle_4,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:33:24,,,,,vehicle_4,,,,,,,,,,,,,
passenger.wait_time,8.0,2024-10-24 19:33:25,,R549,,,vehicle_4,,,,,,,,,,P549,,7535f6f8-189a-4cd1-a6db-b25bf9ae63eb,
passenger.walk_time_from_destination_stop,25.510204081632654,2024-10-24 19:33:41,,,,,,,,,,"{'id': '00e4bd5b-83d3-4047-be9d-3c9a846bb754', 'lat': 37.20244545, 'lon': 126.824011}",,,,,P538,,,"{'id': 'd6c64b4f-882b-4043-8d74-18c90a7af4a2', 'lat': 37.20174224751236, 'lon': 126.82330035654331}"
request.received,1.0,2024-10-24 19:33:45,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '5248fc3a-c81a-4121-9a12-94de1746b0c3', 'lat': 37.20786491251798, 'lon': 126.8294313200208}, 'estimated_price': None, 'id': 'R552', 'origin': {'id': 'e2cbc1b9-0096-4622-b00c-b4e973382192', 'lat': 37.210270405993406, 'lon': 126.81850917245993}, 'passenger_id': 'P552', 'request_time': '2024-10-24T19:33:45', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.assigned,1.0,2024-10-24 19:33:48,,R552,,,vehicle_8,2024-10-24T19:33:48,"{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}","{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}","{'id': '11799ca9-69c2-44f3-a901-d609743cb1f1', 'lat': 37.20892959, 'lon': 126.8308099}",2024-10-24T19:35:07.031129,2024-10-24T19:38:05.811763,0.9789371833333332,2.9796772333333332,,,,
request.received,1.0,2024-10-24 19:33:48,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': 'abadb220-9247-49bb-9323-c8f0c78472ac', 'lat': 37.204914282039304, 'lon': 126.82464699853344}, 'estimated_price': None, 'id': 'R553', 'origin': {'id': 'b248c17f-ff19-4cfe-925d-3a9ec9750951', 'lat': 37.210148513228624, 'lon': 126.82206751441772}, 'passenger_id': 'P553', 'request_time': '2024-10-24T19:33:48', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
request.rejected,1.0,2024-10-24 19:33:50,,R553,no_viable_origin_stops,2024-10-24T19:33:50,,,,,,,,,,,,,,
passenger.walk_time_to_origin_stop,84.65102040816328,2024-10-24 19:33:59,,R551,,,,,,,"{'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}",,,,,,P551,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:50.828793', 'current_load': 0.0, 'id': '7535f6f8-189a-4cd1-a6db-b25bf9ae63eb', 'location': {'id': '34512807-d857-4b43-9325-89359606f794', 'lat': 37.20909458, 'lon': 126.8360279}, 'metadata': {'area_id': 'area_3720_12683', 'creation_time': '2024-10-24T07:19:45', 'selection_method': 'coverage_based', 'type': 'destination', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:50.828794'}",,
vehicle.occupied_distance,1681.6757435074624,2024-10-24 19:34:01,,,,,vehicle_2,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:34:01,,,,,vehicle_2,,,,,,,,,,,,,
passenger.ride_time,335.0,2024-10-24 19:34:02,,,,,vehicle_2,,,,,,,,,,P543,,,
passenger.walk_time_to_origin_stop,22.29489795918368,2024-10-24 19:34:12,,R552,,,,,,,"{'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}",,,,,,P552,"{'capacity': 10.0, 'capacity_exceeded': False, 'congestion_level': 'low', 'created_at': '2025-03-05T17:32:43.174262', 'current_load': 0.0, 'id': '0765351c-1628-44dd-af4e-8bb0447ab058', 'location': {'id': '5df48ffa-1acf-4cd3-944a-01f37ce404dd', 'lat': 37.21037107, 'lon': 126.8194725}, 'metadata': {'area_id': 'area_3721_12681', 'creation_time': '2024-10-24T07:02:31', 'selection_method': 'coverage_based', 'type': 'origin', 'virtual': True}, 'status': 'active', 'type': 'virtual', 'updated_at': '2025-03-05T17:32:43.174263'}",,
vehicle.empty_distance,274.2397017911644,2024-10-24 19:34:35,,,,,vehicle_2,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:34:35,,,,,vehicle_2,,,,,,,,,,,,,
passenger.wait_time,170.0,2024-10-24 19:34:36,,R545,,,vehicle_2,,,,,,,,,,P545,,0fbd973d-83c0-4e33-bf8d-0be0daeb6698,
vehicle.occupied_distance,1425.8426594494713,2024-10-24 19:34:37,,,,,vehicle_1,,,,,,,,,,,,,
vehicle.stops_served,1.0,2024-10-24 19:34:37,,,,,vehicle_1,,,,,,,,,,,,,
passenger.ride_time,173.0,2024-10-24 19:34:38,,,,,vehicle_1,,,,,,,,,,P547,,,
request.received,1.0,2024-10-24 19:34:38,"{'_version': '1.0', 'assignment_id': None, 'constraints': None, 'destination': {'id': '5aa525cb-1248-4066-8058-67729a6c025f', 'lat': 37.20737558907408, 'lon': 126.83595493240706}, 'estimated_price': None, 'id': 'R554', 'origin': {'id': '9a69c54c-1f33-4752-9766-e1c8ecfbfd82', 'lat': 37.20439583388624, 'lon': 126.84213896241452}, 'passenger_id': 'P554', 'request_time': '2024-10-24T19:34:38', 'status': 'pending', 'type': 'immediate'}",,,,,,,,,,,,,,,,,
